Accession	Virus Taxonomic ID	Collapse TaxId	Collapse Name
KY126091.1	86107	138948	Enterovirus A
KY126090.1	86107	138948	Enterovirus A
KY126089.1	86107	138948	Enterovirus A
KX752785.1	86107	138948	Enterovirus A
KX064308.1	86107	138948	Enterovirus A
KX064307.1	86107	138948	Enterovirus A
KX064306.1	86107	138948	Enterovirus A
KX064305.1	86107	138948	Enterovirus A
KX064304.1	86107	138948	Enterovirus A
KX064303.1	86107	138948	Enterovirus A
KX064302.1	86107	138948	Enterovirus A
KX064301.1	86107	138948	Enterovirus A
KX064300.1	86107	138948	Enterovirus A
KX064299.1	86107	138948	Enterovirus A
KX064298.1	86107	138948	Enterovirus A
KX064297.1	86107	138948	Enterovirus A
KX064296.1	86107	138948	Enterovirus A
KX064295.1	86107	138948	Enterovirus A
KX064294.1	86107	138948	Enterovirus A
KX064293.1	86107	138948	Enterovirus A
KX064292.1	86107	138948	Enterovirus A
KX064291.1	86107	138948	Enterovirus A
KX064290.1	86107	138948	Enterovirus A
KX064289.1	86107	138948	Enterovirus A
KX064288.1	86107	138948	Enterovirus A
KX064287.1	86107	138948	Enterovirus A
KX064286.1	86107	138948	Enterovirus A
KX064285.1	86107	138948	Enterovirus A
KX064284.1	86107	138948	Enterovirus A
KX064283.1	86107	138948	Enterovirus A
KX064282.1	86107	138948	Enterovirus A
KP289393.1	86107	138948	Enterovirus A
KP289392.1	86107	138948	Enterovirus A
KP289391.1	86107	138948	Enterovirus A
KP289390.1	86107	138948	Enterovirus A
KP289389.1	86107	138948	Enterovirus A
KP289388.1	86107	138948	Enterovirus A
KP289387.1	86107	138948	Enterovirus A
KP289386.1	86107	138948	Enterovirus A
KP289385.1	86107	138948	Enterovirus A
KP289384.1	86107	138948	Enterovirus A
KP289383.1	86107	138948	Enterovirus A
KP289382.1	86107	138948	Enterovirus A
KP289381.1	86107	138948	Enterovirus A
KP289380.1	86107	138948	Enterovirus A
KP289379.1	86107	138948	Enterovirus A
KP289378.1	86107	138948	Enterovirus A
KP289377.1	86107	138948	Enterovirus A
KP289376.1	86107	138948	Enterovirus A
KP289375.1	86107	138948	Enterovirus A
KP289374.1	86107	138948	Enterovirus A
KP289373.1	86107	138948	Enterovirus A
KP289372.1	86107	138948	Enterovirus A
KP289371.1	86107	138948	Enterovirus A
KP289370.1	86107	138948	Enterovirus A
KP289369.1	86107	138948	Enterovirus A
KP289368.1	86107	138948	Enterovirus A
KP289367.1	86107	138948	Enterovirus A
KP289366.1	86107	138948	Enterovirus A
KP289365.1	86107	138948	Enterovirus A
OQ116582.1	185916	147711	Rhinovirus A
OQ116581.1	2777132	463676	Rhinovirus C
OL961531.1	2777132	463676	Rhinovirus C
OL961524.1	2777132	463676	Rhinovirus C
MW969536.1	2777132	463676	Rhinovirus C
OP886969.1	2777147	147711	Rhinovirus A
OM001468.1	2777147	147711	Rhinovirus A
OM001462.1	2777147	147711	Rhinovirus A
OM001441.1	2777147	147711	Rhinovirus A
OM001436.1	2777147	147711	Rhinovirus A
OM001433.1	2777147	147711	Rhinovirus A
OM001427.1	2777147	147711	Rhinovirus A
OM001424.1	2777147	147711	Rhinovirus A
OM001421.1	2777147	147711	Rhinovirus A
OM001419.1	2777147	147711	Rhinovirus A
OM001416.1	2777147	147711	Rhinovirus A
OM001414.1	2777147	147711	Rhinovirus A
OM001410.1	2777147	147711	Rhinovirus A
OM001399.1	2777147	147711	Rhinovirus A
OM001391.1	2777147	147711	Rhinovirus A
OM001389.1	2777147	147711	Rhinovirus A
OM001388.1	2777147	147711	Rhinovirus A
OM001384.1	2777147	147711	Rhinovirus A
OM001383.1	2777147	147711	Rhinovirus A
OM001379.1	2777147	147711	Rhinovirus A
OM001376.1	2777147	147711	Rhinovirus A
OM001371.1	2777147	147711	Rhinovirus A
OM001370.1	2777147	147711	Rhinovirus A
OM001369.1	2777147	147711	Rhinovirus A
OM001364.1	2777147	147711	Rhinovirus A
OM001361.1	2777147	147711	Rhinovirus A
OM001360.1	2777147	147711	Rhinovirus A
OM001359.1	2777147	147711	Rhinovirus A
OM001357.1	2777147	147711	Rhinovirus A
OM001347.1	2777147	147711	Rhinovirus A
OM001345.1	2777147	147711	Rhinovirus A
OL961536.1	2777147	147711	Rhinovirus A
OL961528.1	2777147	147711	Rhinovirus A
OL961527.1	2777147	147711	Rhinovirus A
OL638466.1	2777147	147711	Rhinovirus A
OL638452.1	2777147	147711	Rhinovirus A
OL638451.1	2777147	147711	Rhinovirus A
OL638450.1	2777147	147711	Rhinovirus A
OL638440.1	2777147	147711	Rhinovirus A
OL638438.1	2777147	147711	Rhinovirus A
OL638436.1	2777147	147711	Rhinovirus A
OL638432.1	2777147	147711	Rhinovirus A
OL638429.1	2777147	147711	Rhinovirus A
OL638428.1	2777147	147711	Rhinovirus A
OL638423.1	2777147	147711	Rhinovirus A
OL638411.1	2777147	147711	Rhinovirus A
OL638407.1	2777147	147711	Rhinovirus A
OL638405.1	2777147	147711	Rhinovirus A
OL638404.1	2777147	147711	Rhinovirus A
OL365071.1	2777147	147711	Rhinovirus A
OL365069.1	2777147	147711	Rhinovirus A
OL133765.1	2777147	147711	Rhinovirus A
OL133764.1	2777147	147711	Rhinovirus A
OL133763.1	2777147	147711	Rhinovirus A
OL133755.1	2777147	147711	Rhinovirus A
OL133752.1	2777147	147711	Rhinovirus A
OL133751.1	2777147	147711	Rhinovirus A
OL133749.1	2777147	147711	Rhinovirus A
OL133747.1	2777147	147711	Rhinovirus A
OL133746.1	2777147	147711	Rhinovirus A
OL133745.1	2777147	147711	Rhinovirus A
OL133744.1	2777147	147711	Rhinovirus A
OL133742.1	2777147	147711	Rhinovirus A
OL133737.1	2777147	147711	Rhinovirus A
OL133732.1	2777147	147711	Rhinovirus A
OL133731.1	2777147	147711	Rhinovirus A
OL133729.1	2777147	147711	Rhinovirus A
OL133728.1	2777147	147711	Rhinovirus A
OL133727.1	2777147	147711	Rhinovirus A
OK649423.1	2777147	147711	Rhinovirus A
OK649420.1	2777147	147711	Rhinovirus A
OK649417.1	2777147	147711	Rhinovirus A
OK649415.1	2777147	147711	Rhinovirus A
OK649414.1	2777147	147711	Rhinovirus A
OK649406.1	2777147	147711	Rhinovirus A
OK649405.1	2777147	147711	Rhinovirus A
OK649401.1	2777147	147711	Rhinovirus A
OK649382.1	2777147	147711	Rhinovirus A
OK649375.1	2777147	147711	Rhinovirus A
OK649373.1	2777147	147711	Rhinovirus A
OK649371.1	2777147	147711	Rhinovirus A
OK649370.1	2777147	147711	Rhinovirus A
OK649366.1	2777147	147711	Rhinovirus A
OK649360.1	2777147	147711	Rhinovirus A
OK539508.1	2777147	147711	Rhinovirus A
OK539507.1	2777147	147711	Rhinovirus A
OK539506.1	2777147	147711	Rhinovirus A
OK539500.1	2777147	147711	Rhinovirus A
OK539497.1	2777147	147711	Rhinovirus A
OK539493.1	2777147	147711	Rhinovirus A
OK539492.1	2777147	147711	Rhinovirus A
OK539490.1	2777147	147711	Rhinovirus A
OK539489.1	2777147	147711	Rhinovirus A
OK539486.1	2777147	147711	Rhinovirus A
OK539485.1	2777147	147711	Rhinovirus A
OK539483.1	2777147	147711	Rhinovirus A
OK539482.1	2777147	147711	Rhinovirus A
OK539481.1	2777147	147711	Rhinovirus A
OK539480.1	2777147	147711	Rhinovirus A
OK539479.1	2777147	147711	Rhinovirus A
OK539475.1	2777147	147711	Rhinovirus A
OK539470.1	2777147	147711	Rhinovirus A
OK539469.1	2777147	147711	Rhinovirus A
OK539463.1	2777147	147711	Rhinovirus A
OK539461.1	2777147	147711	Rhinovirus A
OK539460.1	2777147	147711	Rhinovirus A
OK254879.1	2777147	147711	Rhinovirus A
OK254877.1	2777147	147711	Rhinovirus A
OK254875.1	2777147	147711	Rhinovirus A
OK254873.1	2777147	147711	Rhinovirus A
OK254867.1	2777147	147711	Rhinovirus A
OK254864.1	2777147	147711	Rhinovirus A
OK254859.1	2777147	147711	Rhinovirus A
OK254857.1	2777147	147711	Rhinovirus A
OK254854.1	2777147	147711	Rhinovirus A
OK254851.1	2777147	147711	Rhinovirus A
OK254845.1	2777147	147711	Rhinovirus A
OK254843.1	2777147	147711	Rhinovirus A
OK254842.1	2777147	147711	Rhinovirus A
OK254838.1	2777147	147711	Rhinovirus A
OK254837.1	2777147	147711	Rhinovirus A
OK254833.1	2777147	147711	Rhinovirus A
OK254830.1	2777147	147711	Rhinovirus A
OK254827.1	2777147	147711	Rhinovirus A
OK254826.1	2777147	147711	Rhinovirus A
OK181502.1	2777147	147711	Rhinovirus A
OK181498.1	2777147	147711	Rhinovirus A
OK181496.1	2777147	147711	Rhinovirus A
OK181490.1	2777147	147711	Rhinovirus A
OK181489.1	2777147	147711	Rhinovirus A
OK181485.1	2777147	147711	Rhinovirus A
OK181483.1	2777147	147711	Rhinovirus A
OK181481.1	2777147	147711	Rhinovirus A
OK181479.1	2777147	147711	Rhinovirus A
OK181478.1	2777147	147711	Rhinovirus A
OK181477.1	2777147	147711	Rhinovirus A
OK181476.1	2777147	147711	Rhinovirus A
OK181473.1	2777147	147711	Rhinovirus A
OK181469.1	2777147	147711	Rhinovirus A
OK181463.1	2777147	147711	Rhinovirus A
OK181460.1	2777147	147711	Rhinovirus A
OK181459.1	2777147	147711	Rhinovirus A
OK181453.1	2777147	147711	Rhinovirus A
OK161412.1	2777147	147711	Rhinovirus A
OK161411.1	2777147	147711	Rhinovirus A
OK161405.1	2777147	147711	Rhinovirus A
OK161394.1	2777147	147711	Rhinovirus A
OK161390.1	2777147	147711	Rhinovirus A
OK161388.1	2777147	147711	Rhinovirus A
OK161387.1	2777147	147711	Rhinovirus A
OK161376.1	2777147	147711	Rhinovirus A
OK161370.1	2777147	147711	Rhinovirus A
OK161369.1	2777147	147711	Rhinovirus A
OK161365.1	2777147	147711	Rhinovirus A
OK161363.1	2777147	147711	Rhinovirus A
OK161362.1	2777147	147711	Rhinovirus A
OK161361.1	2777147	147711	Rhinovirus A
OK161357.1	2777147	147711	Rhinovirus A
OK161356.1	2777147	147711	Rhinovirus A
OK161353.1	2777147	147711	Rhinovirus A
OK017968.1	2777147	147711	Rhinovirus A
OK017941.1	2777147	147711	Rhinovirus A
OK017933.1	2777147	147711	Rhinovirus A
OK017929.1	2777147	147711	Rhinovirus A
MZ835611.1	2777147	147711	Rhinovirus A
MZ835607.1	2777147	147711	Rhinovirus A
MZ835603.1	2777147	147711	Rhinovirus A
MZ835592.1	2777147	147711	Rhinovirus A
MZ835589.1	2777147	147711	Rhinovirus A
MZ835584.1	2777147	147711	Rhinovirus A
MZ835580.1	2777147	147711	Rhinovirus A
MZ835578.1	2777147	147711	Rhinovirus A
MZ835563.1	2777147	147711	Rhinovirus A
MZ670594.1	2777147	147711	Rhinovirus A
MZ670582.1	2777147	147711	Rhinovirus A
MZ670579.1	2777147	147711	Rhinovirus A
MZ670578.1	2777147	147711	Rhinovirus A
MZ670573.1	2777147	147711	Rhinovirus A
MZ629153.1	2777147	147711	Rhinovirus A
MZ629152.1	2777147	147711	Rhinovirus A
MZ629149.1	2777147	147711	Rhinovirus A
MZ629138.1	2777147	147711	Rhinovirus A
MZ629132.1	2777147	147711	Rhinovirus A
MZ629127.1	2777147	147711	Rhinovirus A
MZ629124.1	2777147	147711	Rhinovirus A
MZ629118.1	2777147	147711	Rhinovirus A
MZ629117.1	2777147	147711	Rhinovirus A
MZ629114.1	2777147	147711	Rhinovirus A
MZ540949.1	2777147	147711	Rhinovirus A
MZ460702.1	2777147	147711	Rhinovirus A
MZ460699.1	2777147	147711	Rhinovirus A
MZ460674.1	2777147	147711	Rhinovirus A
MZ427506.1	2777147	147711	Rhinovirus A
MZ363421.1	2777147	147711	Rhinovirus A
MZ268740.1	2777147	147711	Rhinovirus A
MZ268732.1	2777147	147711	Rhinovirus A
MZ268672.1	2777147	147711	Rhinovirus A
MZ268665.1	2777147	147711	Rhinovirus A
MZ153280.1	2777147	147711	Rhinovirus A
MZ153265.1	2777147	147711	Rhinovirus A
KY369898.1	2777147	147711	Rhinovirus A
OP806304.1	138948	138948	Enterovirus A
MN419014.1	138948	138948	Enterovirus A
KM402021.1	138948	138948	Enterovirus A
KM402020.1	138948	138948	Enterovirus A
KM402019.1	138948	138948	Enterovirus A
HQ456313.1	138948	138948	Enterovirus A
HQ456312.1	138948	138948	Enterovirus A
HQ456311.1	138948	138948	Enterovirus A
HQ456310.1	138948	138948	Enterovirus A
HQ456309.1	138948	138948	Enterovirus A
HQ456308.1	138948	138948	Enterovirus A
HQ456307.1	138948	138948	Enterovirus A
HQ456306.1	138948	138948	Enterovirus A
HQ456305.1	138948	138948	Enterovirus A
OP265178.1	12083	138950	Enterovirus C
ON596439.1	12083	138950	Enterovirus C
ON596438.1	12083	138950	Enterovirus C
ON596437.1	12083	138950	Enterovirus C
ON596436.1	12083	138950	Enterovirus C
ON596435.1	12083	138950	Enterovirus C
ON596434.1	12083	138950	Enterovirus C
ON596433.1	12083	138950	Enterovirus C
ON596432.1	12083	138950	Enterovirus C
ON596431.1	12083	138950	Enterovirus C
ON596430.1	12083	138950	Enterovirus C
ON596429.1	12083	138950	Enterovirus C
ON596428.1	12083	138950	Enterovirus C
ON596427.1	12083	138950	Enterovirus C
ON596426.1	12083	138950	Enterovirus C
ON596425.1	12083	138950	Enterovirus C
ON596424.1	12083	138950	Enterovirus C
ON596423.1	12083	138950	Enterovirus C
ON596422.1	12083	138950	Enterovirus C
ON596421.1	12083	138950	Enterovirus C
ON596420.1	12083	138950	Enterovirus C
ON596419.1	12083	138950	Enterovirus C
ON596418.1	12083	138950	Enterovirus C
ON596417.1	12083	138950	Enterovirus C
ON596416.1	12083	138950	Enterovirus C
ON596415.1	12083	138950	Enterovirus C
ON596414.1	12083	138950	Enterovirus C
ON596413.1	12083	138950	Enterovirus C
ON596410.1	12083	138950	Enterovirus C
ON596409.1	12083	138950	Enterovirus C
ON596408.1	12083	138950	Enterovirus C
ON596407.1	12083	138950	Enterovirus C
ON596406.1	12083	138950	Enterovirus C
ON596405.1	12083	138950	Enterovirus C
ON596404.1	12083	138950	Enterovirus C
ON596403.1	12083	138950	Enterovirus C
ON596402.1	12083	138950	Enterovirus C
ON596401.1	12083	138950	Enterovirus C
ON596400.1	12083	138950	Enterovirus C
ON596399.1	12083	138950	Enterovirus C
ON596398.1	12083	138950	Enterovirus C
ON596396.1	12083	138950	Enterovirus C
ON596395.1	12083	138950	Enterovirus C
ON596394.1	12083	138950	Enterovirus C
ON596393.1	12083	138950	Enterovirus C
ON596392.1	12083	138950	Enterovirus C
ON596391.1	12083	138950	Enterovirus C
ON596389.1	12083	138950	Enterovirus C
ON596388.1	12083	138950	Enterovirus C
ON596387.1	12083	138950	Enterovirus C
ON596386.1	12083	138950	Enterovirus C
ON596385.1	12083	138950	Enterovirus C
ON596384.1	12083	138950	Enterovirus C
ON596383.1	12083	138950	Enterovirus C
ON596382.1	12083	138950	Enterovirus C
ON596381.1	12083	138950	Enterovirus C
ON596380.1	12083	138950	Enterovirus C
ON596378.1	12083	138950	Enterovirus C
ON596375.1	12083	138950	Enterovirus C
ON596374.1	12083	138950	Enterovirus C
ON596373.1	12083	138950	Enterovirus C
ON596370.1	12083	138950	Enterovirus C
ON596369.1	12083	138950	Enterovirus C
ON596368.1	12083	138950	Enterovirus C
ON596367.1	12083	138950	Enterovirus C
ON596366.1	12083	138950	Enterovirus C
ON596365.1	12083	138950	Enterovirus C
ON596364.1	12083	138950	Enterovirus C
ON596363.1	12083	138950	Enterovirus C
ON596362.1	12083	138950	Enterovirus C
ON596361.1	12083	138950	Enterovirus C
ON596360.1	12083	138950	Enterovirus C
ON596357.1	12083	138950	Enterovirus C
ON596356.1	12083	138950	Enterovirus C
ON596355.1	12083	138950	Enterovirus C
ON596354.1	12083	138950	Enterovirus C
ON596353.1	12083	138950	Enterovirus C
ON596350.1	12083	138950	Enterovirus C
ON596349.1	12083	138950	Enterovirus C
ON596348.1	12083	138950	Enterovirus C
ON596347.1	12083	138950	Enterovirus C
ON596346.1	12083	138950	Enterovirus C
ON596345.1	12083	138950	Enterovirus C
ON596344.1	12083	138950	Enterovirus C
ON596343.1	12083	138950	Enterovirus C
ON596342.1	12083	138950	Enterovirus C
ON596341.1	12083	138950	Enterovirus C
ON596340.1	12083	138950	Enterovirus C
ON596339.1	12083	138950	Enterovirus C
ON596331.1	12083	138950	Enterovirus C
MZ245455.1	12083	138950	Enterovirus C
MZ150565.1	12083	138950	Enterovirus C
MZ150564.1	12083	138950	Enterovirus C
MZ150563.1	12083	138950	Enterovirus C
MZ150562.1	12083	138950	Enterovirus C
MN541116.1	12083	138950	Enterovirus C
MN541115.1	12083	138950	Enterovirus C
MN384438.1	12083	138950	Enterovirus C
MG212487.1	12083	138950	Enterovirus C
MG212486.1	12083	138950	Enterovirus C
MG212484.1	12083	138950	Enterovirus C
MG212480.1	12083	138950	Enterovirus C
MG212475.1	12083	138950	Enterovirus C
MG212471.1	12083	138950	Enterovirus C
MG212469.1	12083	138950	Enterovirus C
MG212465.1	12083	138950	Enterovirus C
MG212463.1	12083	138950	Enterovirus C
MG212462.1	12083	138950	Enterovirus C
MG212459.1	12083	138950	Enterovirus C
MG212457.1	12083	138950	Enterovirus C
MG212456.1	12083	138950	Enterovirus C
MG212455.1	12083	138950	Enterovirus C
MG212454.1	12083	138950	Enterovirus C
MG212450.1	12083	138950	Enterovirus C
MG212446.1	12083	138950	Enterovirus C
KY941932.1	12083	138950	Enterovirus C
KX162717.1	12083	138950	Enterovirus C
KX162716.1	12083	138950	Enterovirus C
KX162714.1	12083	138950	Enterovirus C
KX162713.1	12083	138950	Enterovirus C
KX162712.1	12083	138950	Enterovirus C
KX162711.1	12083	138950	Enterovirus C
KX162710.1	12083	138950	Enterovirus C
KX162707.1	12083	138950	Enterovirus C
KX162706.1	12083	138950	Enterovirus C
KX162704.1	12083	138950	Enterovirus C
KX162703.1	12083	138950	Enterovirus C
KX162702.1	12083	138950	Enterovirus C
KX162701.1	12083	138950	Enterovirus C
KX162700.1	12083	138950	Enterovirus C
KX162699.1	12083	138950	Enterovirus C
KX162696.1	12083	138950	Enterovirus C
KX162690.1	12083	138950	Enterovirus C
KX162689.1	12083	138950	Enterovirus C
KX162688.1	12083	138950	Enterovirus C
KX162687.1	12083	138950	Enterovirus C
KX162686.1	12083	138950	Enterovirus C
KX162685.1	12083	138950	Enterovirus C
KX162678.1	12083	138950	Enterovirus C
KJ170575.1	12083	138950	Enterovirus C
KJ170574.1	12083	138950	Enterovirus C
KJ170573.1	12083	138950	Enterovirus C
KJ170572.1	12083	138950	Enterovirus C
KJ170571.1	12083	138950	Enterovirus C
KJ170570.1	12083	138950	Enterovirus C
KJ170569.1	12083	138950	Enterovirus C
KJ170568.1	12083	138950	Enterovirus C
KJ170567.1	12083	138950	Enterovirus C
KJ170566.1	12083	138950	Enterovirus C
KJ170565.1	12083	138950	Enterovirus C
KJ170564.1	12083	138950	Enterovirus C
KJ170563.1	12083	138950	Enterovirus C
KJ170562.1	12083	138950	Enterovirus C
KJ170561.1	12083	138950	Enterovirus C
KJ170560.1	12083	138950	Enterovirus C
KJ170559.1	12083	138950	Enterovirus C
KJ170558.1	12083	138950	Enterovirus C
KJ170557.1	12083	138950	Enterovirus C
KJ170556.1	12083	138950	Enterovirus C
KJ170555.1	12083	138950	Enterovirus C
KJ170554.1	12083	138950	Enterovirus C
KJ170553.1	12083	138950	Enterovirus C
KJ170552.1	12083	138950	Enterovirus C
KJ170551.1	12083	138950	Enterovirus C
KJ170548.1	12083	138950	Enterovirus C
KJ170546.1	12083	138950	Enterovirus C
KJ170545.1	12083	138950	Enterovirus C
KJ170535.1	12083	138950	Enterovirus C
KJ170534.1	12083	138950	Enterovirus C
KJ170533.1	12083	138950	Enterovirus C
JX275382.2	12083	138950	Enterovirus C
JX275381.2	12083	138950	Enterovirus C
JX275380.1	12083	138950	Enterovirus C
JX275379.2	12083	138950	Enterovirus C
JX275377.2	12083	138950	Enterovirus C
JX275376.2	12083	138950	Enterovirus C
JX275375.2	12083	138950	Enterovirus C
JX275374.2	12083	138950	Enterovirus C
JX275373.2	12083	138950	Enterovirus C
JX275372.2	12083	138950	Enterovirus C
JX275371.2	12083	138950	Enterovirus C
JX275370.2	12083	138950	Enterovirus C
JX275369.2	12083	138950	Enterovirus C
JX275368.2	12083	138950	Enterovirus C
JX275367.2	12083	138950	Enterovirus C
JX275366.2	12083	138950	Enterovirus C
JX275365.2	12083	138950	Enterovirus C
JX275364.2	12083	138950	Enterovirus C
JX275363.2	12083	138950	Enterovirus C
JX275362.2	12083	138950	Enterovirus C
JX275361.2	12083	138950	Enterovirus C
JX275360.2	12083	138950	Enterovirus C
JX275359.2	12083	138950	Enterovirus C
JX275358.2	12083	138950	Enterovirus C
JX275357.2	12083	138950	Enterovirus C
JX275356.2	12083	138950	Enterovirus C
JX275355.2	12083	138950	Enterovirus C
JX275354.2	12083	138950	Enterovirus C
JX275353.2	12083	138950	Enterovirus C
JX275352.1	12083	138950	Enterovirus C
JX275351.2	12083	138950	Enterovirus C
JX275350.2	12083	138950	Enterovirus C
JX275349.2	12083	138950	Enterovirus C
JX275348.2	12083	138950	Enterovirus C
JX275347.2	12083	138950	Enterovirus C
JX275346.2	12083	138950	Enterovirus C
JX275345.2	12083	138950	Enterovirus C
JX275344.2	12083	138950	Enterovirus C
JX275343.2	12083	138950	Enterovirus C
JX275342.2	12083	138950	Enterovirus C
JX275341.2	12083	138950	Enterovirus C
JX275340.2	12083	138950	Enterovirus C
JX275339.2	12083	138950	Enterovirus C
JX275338.2	12083	138950	Enterovirus C
JX275337.2	12083	138950	Enterovirus C
JX275336.2	12083	138950	Enterovirus C
JX275335.2	12083	138950	Enterovirus C
JX275334.2	12083	138950	Enterovirus C
JX275333.2	12083	138950	Enterovirus C
JX275332.2	12083	138950	Enterovirus C
JX275331.2	12083	138950	Enterovirus C
JX275330.2	12083	138950	Enterovirus C
JX275329.2	12083	138950	Enterovirus C
JX275328.2	12083	138950	Enterovirus C
JX275327.2	12083	138950	Enterovirus C
JX275326.2	12083	138950	Enterovirus C
JX275325.2	12083	138950	Enterovirus C
JX275324.2	12083	138950	Enterovirus C
JX275323.2	12083	138950	Enterovirus C
JX275321.2	12083	138950	Enterovirus C
JX275320.2	12083	138950	Enterovirus C
JX275319.2	12083	138950	Enterovirus C
JX275317.2	12083	138950	Enterovirus C
JX275316.2	12083	138950	Enterovirus C
JX275315.2	12083	138950	Enterovirus C
JX275314.2	12083	138950	Enterovirus C
JX275313.2	12083	138950	Enterovirus C
JX275311.2	12083	138950	Enterovirus C
JX275309.2	12083	138950	Enterovirus C
JX275308.2	12083	138950	Enterovirus C
JX275307.2	12083	138950	Enterovirus C
JX275306.2	12083	138950	Enterovirus C
JX275305.2	12083	138950	Enterovirus C
JX275304.2	12083	138950	Enterovirus C
JX275303.2	12083	138950	Enterovirus C
JX275302.2	12083	138950	Enterovirus C
JX275301.2	12083	138950	Enterovirus C
JX275300.2	12083	138950	Enterovirus C
JX275299.2	12083	138950	Enterovirus C
JX275297.2	12083	138950	Enterovirus C
JX275296.2	12083	138950	Enterovirus C
JX275295.2	12083	138950	Enterovirus C
JX275294.2	12083	138950	Enterovirus C
JX275293.2	12083	138950	Enterovirus C
JX275291.2	12083	138950	Enterovirus C
JX275290.2	12083	138950	Enterovirus C
JX275288.2	12083	138950	Enterovirus C
JX275287.2	12083	138950	Enterovirus C
JX275286.2	12083	138950	Enterovirus C
JX275285.2	12083	138950	Enterovirus C
JX275283.2	12083	138950	Enterovirus C
JX275282.2	12083	138950	Enterovirus C
JX275281.2	12083	138950	Enterovirus C
JX275280.2	12083	138950	Enterovirus C
JX275279.2	12083	138950	Enterovirus C
JX275278.2	12083	138950	Enterovirus C
JX275277.2	12083	138950	Enterovirus C
JX275276.2	12083	138950	Enterovirus C
JX275275.2	12083	138950	Enterovirus C
JX275274.2	12083	138950	Enterovirus C
JX275273.2	12083	138950	Enterovirus C
JX275272.2	12083	138950	Enterovirus C
JX275271.2	12083	138950	Enterovirus C
JX275270.2	12083	138950	Enterovirus C
JX275269.2	12083	138950	Enterovirus C
JX275268.2	12083	138950	Enterovirus C
JX275267.2	12083	138950	Enterovirus C
JX275266.1	12083	138950	Enterovirus C
JX275265.2	12083	138950	Enterovirus C
JX275264.2	12083	138950	Enterovirus C
JX275263.2	12083	138950	Enterovirus C
JX275262.2	12083	138950	Enterovirus C
JX275261.2	12083	138950	Enterovirus C
JX275260.2	12083	138950	Enterovirus C
JX275259.2	12083	138950	Enterovirus C
JX275258.2	12083	138950	Enterovirus C
JX275257.2	12083	138950	Enterovirus C
JX275256.2	12083	138950	Enterovirus C
JX275255.2	12083	138950	Enterovirus C
JX275254.2	12083	138950	Enterovirus C
JX275253.2	12083	138950	Enterovirus C
JX275252.2	12083	138950	Enterovirus C
JX275251.2	12083	138950	Enterovirus C
JX275250.2	12083	138950	Enterovirus C
JX275249.2	12083	138950	Enterovirus C
JX275248.2	12083	138950	Enterovirus C
JX275247.2	12083	138950	Enterovirus C
JX275246.2	12083	138950	Enterovirus C
JX275245.2	12083	138950	Enterovirus C
JX275244.2	12083	138950	Enterovirus C
JX275243.2	12083	138950	Enterovirus C
JX275242.2	12083	138950	Enterovirus C
JX275241.2	12083	138950	Enterovirus C
JX275240.2	12083	138950	Enterovirus C
JX275239.2	12083	138950	Enterovirus C
JX275238.1	12083	138950	Enterovirus C
JX275237.2	12083	138950	Enterovirus C
JX275236.2	12083	138950	Enterovirus C
JX275235.2	12083	138950	Enterovirus C
JX275234.2	12083	138950	Enterovirus C
JX275233.2	12083	138950	Enterovirus C
JX275232.2	12083	138950	Enterovirus C
JX275231.2	12083	138950	Enterovirus C
JX275230.2	12083	138950	Enterovirus C
JX275229.2	12083	138950	Enterovirus C
JX275228.2	12083	138950	Enterovirus C
JX275227.2	12083	138950	Enterovirus C
JX275226.2	12083	138950	Enterovirus C
JX275225.2	12083	138950	Enterovirus C
JX275224.2	12083	138950	Enterovirus C
JX275223.2	12083	138950	Enterovirus C
JX275222.2	12083	138950	Enterovirus C
JX275221.2	12083	138950	Enterovirus C
JX275220.2	12083	138950	Enterovirus C
JX275219.2	12083	138950	Enterovirus C
JX275218.2	12083	138950	Enterovirus C
JX275217.2	12083	138950	Enterovirus C
JX275216.2	12083	138950	Enterovirus C
JX275215.2	12083	138950	Enterovirus C
JX275214.2	12083	138950	Enterovirus C
JX275213.2	12083	138950	Enterovirus C
JX275212.2	12083	138950	Enterovirus C
JX275211.2	12083	138950	Enterovirus C
JX275210.2	12083	138950	Enterovirus C
JX275209.2	12083	138950	Enterovirus C
JX275208.2	12083	138950	Enterovirus C
JX275207.2	12083	138950	Enterovirus C
JX275206.2	12083	138950	Enterovirus C
JX275205.2	12083	138950	Enterovirus C
JX275204.2	12083	138950	Enterovirus C
JX275203.2	12083	138950	Enterovirus C
JX275202.2	12083	138950	Enterovirus C
JX275201.2	12083	138950	Enterovirus C
JX275200.2	12083	138950	Enterovirus C
JX275199.2	12083	138950	Enterovirus C
JX275198.2	12083	138950	Enterovirus C
JX275197.2	12083	138950	Enterovirus C
JX275196.2	12083	138950	Enterovirus C
JX275195.2	12083	138950	Enterovirus C
JX275194.2	12083	138950	Enterovirus C
JX275193.2	12083	138950	Enterovirus C
JX275192.2	12083	138950	Enterovirus C
JX275191.2	12083	138950	Enterovirus C
JX275190.2	12083	138950	Enterovirus C
JX275189.2	12083	138950	Enterovirus C
JX275188.2	12083	138950	Enterovirus C
JX275187.2	12083	138950	Enterovirus C
JX275186.2	12083	138950	Enterovirus C
JX275185.2	12083	138950	Enterovirus C
JX275184.1	12083	138950	Enterovirus C
JX275183.2	12083	138950	Enterovirus C
